uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks
9b75b6c5-ebe2-4492-8b26-1bb61237fa25,BLAN_012.tickPlot.tck,D02,BLAN,BLAN_012,distributed,deciduousForest,39.082720,-77.959589,WGS84,20.2,135.1,0.2,2016-04-25T16:55Z,BLAN.2016.17,BLAN_012.20160425,,drag,167,Y,1,1,0,No known compromise,NEON.DOC.014045vG,ena7GLJui5s1h8moQAQPw3Qj2+mVdivS,
4717a323-ad6c-40f9-aeb4-35a790eeb95b,BLAN_005.tickPlot.tck,D02,BLAN,BLAN_005,distributed,deciduousForest,39.086223,-77.972729,WGS84,20.2,169.1,0.3,2016-04-25T18:15Z,BLAN.2016.17,BLAN_005.20160425,,drag,165,Y,0,1,0,No known compromise,NEON.DOC.014045vG,ena7GLJui5s1h8moQAQPw3Qj2+mVdivS,
e9142763-ad02-46f9-baf1-a341baedf7f0,ORNL_002.tickPlot.tck,D07,ORNL,ORNL_002,distributed,deciduousForest,35.983090,-84.211654,WGS84,20.3,338.6,0.5,2014-08-04T13:45Z,ORNL.2014.31,ORNL_002.20140804,,drag and flag,160,Y,0,35,329,No known compromise,NEON.DOC.014045vD,c9fqInG1ql2wFVwRaHTb4w==,
31da1879-c613-44eb-a510-32e71f2f1b58,ORNL_040.tickPlot.tck,D07,ORNL,ORNL_040,distributed,evergreenForest,35.975525,-84.305103,WGS84,20.2,273.2,0.2,2014-08-04T14:10Z,ORNL.2014.31,ORNL_040.20140804,,drag and flag,170,Y,0,1,197,No known compromise,NEON.DOC.014045vD,6fywgNEEU9zI7rOq8gCCvQ==,
8ac9e372-521a-4941-ba7f-6b2ebcf8c426,ORNL_009.tickPlot.tck,D07,ORNL,ORNL_009,distributed,deciduousForest,35.974902,-84.226630,WGS84,20.2,337.1,0.2,2014-08-04T15:20Z,ORNL.2014.31,ORNL_009.20140804,,drag and flag,160,Y,0,13,719,No known compromise,NEON.DOC.014045vD,c9fqInG1ql2wFVwRaHTb4w==,
87b44c8a-2e0a-4dd4-af38-42cf88babb24,ORNL_008.tickPlot.tck,D07,ORNL,ORNL_008,distributed,deciduousForest,35.933531,-84.334016,WGS84,20.3,322.7,0.3,2014-08-04T15:40Z,ORNL.2014.31,ORNL_008.20140804,,drag and flag,160,Y,0,38,16,No known compromise,NEON.DOC.014045vD,5GzZFBu8PyjpNW/sPhpxwg==,
bc563f73-b960-4dbc-8669-1048adf0d796,ORNL_003.tickPlot.tck,D07,ORNL,ORNL_003,distributed,deciduousForest,35.967011,-84.229849,WGS84,20.2,275.5,0.2,2014-08-04T17:00Z,ORNL.2014.31,ORNL_003.20140804,,drag and flag,160,Y,0,3,494,No known compromise,NEON.DOC.014045vD,c9fqInG1ql2wFVwRaHTb4w==,
1b3ef11b-404c-4635-9619-44546bd001c3,ORNL_007.tickPlot.tck,D07,ORNL,ORNL_007,distributed,deciduousForest,35.925843,-84.328420,WGS84,20.2,279.4,0.5,2014-08-04T17:00Z,ORNL.2014.31,ORNL_007.20140804,,drag and flag,175,Y,1,3,2740,No known compromise,NEON.DOC.014045vD,iVyFvhFyJa+IxLlmxrePEQ==,
1c1176d7-06f7-4cb5-aa4d-517c91745d6a,ORNL_040.tickPlot.tck,D07,ORNL,ORNL_040,distributed,evergreenForest,35.975525,-84.305103,WGS84,20.2,273.2,0.2,2014-08-25T12:15Z,ORNL.2014.34,ORNL_040.20140825,,drag and flag,170,Y,0,1,362,No known compromise,NEON.DOC.014045vD,iVyFvhFyJa+IxLlmxrePEQ==,
28531e07-9aa3-426f-bacd-4957b0f5df81,ORNL_008.tickPlot.tck,D07,ORNL,ORNL_008,distributed,deciduousForest,35.933531,-84.334016,WGS84,20.3,322.7,0.3,2014-08-25T14:00Z,ORNL.2014.34,ORNL_008.20140825,,drag and flag,160,Y,0,25,27,No known compromise,NEON.DOC.014045vD,iVyFvhFyJa+IxLlmxrePEQ==,
18ab189e-ef31-4561-a037-39c6ec4dfae4,ORNL_007.tickPlot.tck,D07,ORNL,ORNL_007,distributed,deciduousForest,35.925843,-84.328420,WGS84,20.2,279.4,0.5,2014-08-25T15:00Z,ORNL.2014.34,ORNL_007.20140825,,drag and flag,165,Y,0,7,2004,No known compromise,NEON.DOC.014045vD,fXs5IXoedECpuxoUybeyTg==,
69734d6f-b626-428f-90b9-f942bbce3e63,ORNL_003.tickPlot.tck,D07,ORNL,ORNL_003,distributed,deciduousForest,35.967011,-84.229849,WGS84,20.2,275.5,0.2,2014-08-25T16:54Z,ORNL.2014.34,ORNL_003.20140825,,drag and flag,165,Y,0,3,75,No known compromise,NEON.DOC.014045vD,fXs5IXoedECpuxoUybeyTg==,
8906f116-50a6-40d9-ac1e-0ac58dd6f891,ORNL_009.tickPlot.tck,D07,ORNL,ORNL_009,distributed,deciduousForest,35.974902,-84.226630,WGS84,20.2,337.1,0.2,2014-08-25T17:58Z,ORNL.2014.34,ORNL_009.20140825,,drag and flag,160,Y,0,12,723,No known compromise,NEON.DOC.014045vD,iVyFvhFyJa+IxLlmxrePEQ==,
9dda020c-581b-42bc-9112-e363b5eb5531,ORNL_002.tickPlot.tck,D07,ORNL,ORNL_002,distributed,deciduousForest,35.983090,-84.211654,WGS84,20.3,338.6,0.5,2014-08-25T19:36Z,ORNL.2014.34,ORNL_002.20140825,,drag and flag,170,Y,0,8,99,No known compromise,NEON.DOC.014045vD,fXs5IXoedECpuxoUybeyTg==,
15852f3f-a3a1-4405-a079-ec72736a2e51,BART_002.tickPlot.tck,D01,BART,BART_002,distributed,deciduousForest,44.035231,-71.274674,WGS84,20.2,502.6,0.3,2015-06-10T12:30Z,BART.2015.23,,,drag and flag,160,N,0,0,,,NEON.DOC.014045vF,rTrwg79OFAN4zo7wch7oTB8DPk9DtrZz,Zero capture; no sample collected. No data transcription errors found
3fe789e1-63cf-44e7-b45b-8d44d8bbf660,BART_015.tickPlot.tck,D01,BART,BART_015,distributed,mixedForest,44.042149,-71.271603,WGS84,20.3,455.0,0.5,2015-06-10T14:03Z,BART.2015.23,,,drag and flag,160,N,0,0,,,NEON.DOC.014045vF,rTrwg79OFAN4zo7wch7oTB8DPk9DtrZz,Zero capture; no sample collected. No data transcription errors found
037fb77f-d5f4-4f62-810f-3f62c399b172,BART_010.tickPlot.tck,D01,BART,BART_010,distributed,deciduousForest,44.051100,-71.267766,WGS84,20.2,413.0,0.4,2015-06-10T15:20Z,BART.2015.23,,,drag and flag,158,N,0,0,,,NEON.DOC.014045vF,rTrwg79OFAN4zo7wch7oTB8DPk9DtrZz,Zero capture; no sample collected. No data transcription errors found
fe5e4935-03d5-4665-828a-c30366a052bf,BART_011.tickPlot.tck,D01,BART,BART_011,distributed,mixedForest,44.048783,-71.295353,WGS84,20.2,399.5,0.2,2015-06-10T16:55Z,BART.2015.23,,,drag and flag,160,N,0,0,,,NEON.DOC.014045vF,rTrwg79OFAN4zo7wch7oTB8DPk9DtrZz,Zero capture; no sample collected. No data transcription errors found
b9891874-da80-4abf-a277-10f554fb366b,BART_029.tickPlot.tck,D01,BART,BART_029,distributed,evergreenForest,44.058948,-71.289336,WGS84,20.2,291.7,0.3,2015-06-10T18:10Z,BART.2015.23,,,drag and flag,130,N,0,0,,,NEON.DOC.014045vF,rTrwg79OFAN4zo7wch7oTB8DPk9DtrZz,Zero capture; no sample collected. No data transcription errors found
7287d74c-73e0-4632-9696-24ad858e4b61,BART_019.tickPlot.tck,D01,BART,BART_019,distributed,mixedForest,44.069350,-71.288001,WGS84,20.2,231.8,0.2,2015-06-10T19:03Z,BART.2015.23,,,drag and flag,153,N,0,0,,,NEON.DOC.014045vF,rTrwg79OFAN4zo7wch7oTB8DPk9DtrZz,Zero capture; no sample collected. No data transcription errors found
f71d53e0-9012-4d27-b95f-dcacfafc6f6f,BART_029.tickPlot.tck,D01,BART,BART_029,distributed,evergreenForest,44.058948,-71.289336,WGS84,20.2,291.7,0.3,2015-06-29T15:11Z,BART.2015.26,,,drag and flag,145,N,0,0,,,NEON.DOC.014045vF,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,Zero capture; no sample collected. No data transcription errors found
c8f8d1ed-2b8a-4f5c-b180-b8b124dabe55,BART_019.tickPlot.tck,D01,BART,BART_019,distributed,mixedForest,44.069350,-71.288001,WGS84,20.2,231.8,0.2,2015-06-29T17:30Z,BART.2015.26,,,drag and flag,156,N,0,0,,,NEON.DOC.014045vF,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,Zero capture; no sample collected. No data transcription errors found
ebe86373-ae7c-4706-803d-19a584e7e37f,BART_011.tickPlot.tck,D01,BART,BART_011,distributed,mixedForest,44.048783,-71.295353,WGS84,20.2,399.5,0.2,2015-06-30T13:21Z,BART.2015.26,,,drag and flag,160,N,0,0,,,NEON.DOC.014045vF,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,Zero capture; no sample collected. No data transcription errors found
e15823d3-c297-4b75-95e5-e03f19277b26,BART_002.tickPlot.tck,D01,BART,BART_002,distributed,deciduousForest,44.035231,-71.274674,WGS84,20.2,502.6,0.3,2015-06-30T15:22Z,BART.2015.26,,,drag and flag,160,N,0,0,,,NEON.DOC.014045vF,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,Zero capture; no sample collected. No data transcription errors found
2e543063-b985-4988-8623-b15898b1ac8b,BART_015.tickPlot.tck,D01,BART,BART_015,distributed,mixedForest,44.042149,-71.271603,WGS84,20.3,455.0,0.5,2015-06-30T17:25Z,BART.2015.26,,,drag and flag,160,N,0,0,,,NEON.DOC.014045vF,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,Zero capture; no sample collected. No data transcription errors found
834f4c4e-4092-4a68-9369-b890eda19ac8,BART_010.tickPlot.tck,D01,BART,BART_010,distributed,deciduousForest,44.051100,-71.267766,WGS84,20.2,413.0,0.4,2015-06-30T19:00Z,BART.2015.26,,,drag and flag,159,N,0,0,,,NEON.DOC.014045vF,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF,Zero capture; no sample collected. No data transcription errors found
5b358ebd-ca12-48ed-8e1a-ba99e5b33975,WOOD_009.tickPlot.tck,D09,WOOD,WOOD_009,distributed,grasslandHerbaceous,47.144534,-99.231072,WGS84,20.1,573.5,0.2,2015-03-17T16:22Z,WOOD.2015.11,,,drag,163,N,0,0,,,NEON.DOC.014045vF,8yAqXs8NroBzXWOPhtsdubyIWh5dmMYy,No ticks collected.
02a619a7-eff0-40d8-8f3a-4d55ef4d6ab6,WOOD_002.tickPlot.tck,D09,WOOD,WOOD_002,distributed,grasslandHerbaceous,47.136802,-99.234546,WGS84,20.1,578.3,0.1,2015-03-17T16:56Z,WOOD.2015.11,,,drag,160,N,0,0,,,NEON.DOC.014045vF,8yAqXs8NroBzXWOPhtsdubyIWh5dmMYy,No ticks collected.
bfba08e7-45fd-4f23-b11d-19043c0a9b58,WOOD_006.tickPlot.tck,D09,WOOD,WOOD_006,distributed,grasslandHerbaceous,47.141023,-99.248055,WGS84,20.1,587.2,0.1,2015-03-17T17:26Z,WOOD.2015.11,,,drag and flag,158,N,0,0,,,NEON.DOC.014045vF,8yAqXs8NroBzXWOPhtsdubyIWh5dmMYy,No ticks collected.
2c2829f9-0c6e-46f7-a037-e3bb5dbdc300,WOOD_007.tickPlot.tck,D09,WOOD,WOOD_007,distributed,grasslandHerbaceous,47.133887,-99.251357,WGS84,20.4,593.6,0.3,2015-03-17T18:00Z,WOOD.2015.11,,,drag and flag,160,N,0,0,,,NEON.DOC.014045vF,8yAqXs8NroBzXWOPhtsdubyIWh5dmMYy,No ticks collected.
4c63673a-d3a1-45aa-b160-a715a06acc1f,WOOD_001.tickPlot.tck,D09,WOOD,WOOD_001,distributed,grasslandHerbaceous,47.127200,-99.256464,WGS84,20.1,593.8,0.2,2015-03-17T18:38Z,WOOD.2015.11,,,drag,165,N,0,0,,,NEON.DOC.014045vF,8yAqXs8NroBzXWOPhtsdubyIWh5dmMYy,No ticks collected.
962aeee3-d995-49f2-a3fd-130399f73fca,WOOD_024.tickPlot.tck,D09,WOOD,WOOD_024,distributed,emergentHerbaceousWetlands,47.150784,-99.260836,WGS84,20.1,586.1,0.2,2015-03-17T19:26Z,WOOD.2015.11,,,flag,155,N,0,0,,,NEON.DOC.014045vF,8yAqXs8NroBzXWOPhtsdubyIWh5dmMYy,No ticks collected. Snow on plot.
1c5a2980-e856-4964-8c2c-7c83a83ac734,WOOD_001.tickPlot.tck,D09,WOOD,WOOD_001,distributed,grasslandHerbaceous,47.127200,-99.256464,WGS84,20.1,593.8,0.2,2017-05-03T16:15Z,WOOD.2017.19,WOOD_001.20170503,,drag,160,Y,13,0,0,No known compromise,NEON.DOC.014045vH,i4LPslDzEW7+e5TJzsuDqUG9zQJvBvTldI6VGxYk7lE=,
127c2688-9997-451c-82e8-db8c5ff3b644,WOOD_007.tickPlot.tck,D09,WOOD,WOOD_007,distributed,grasslandHerbaceous,47.133887,-99.251357,WGS84,20.4,593.6,0.3,2017-05-03T17:27Z,WOOD.2017.19,WOOD_007.20170503,,drag,160,Y,21,0,0,No known compromise,NEON.DOC.014045vH,i4LPslDzEW7+e5TJzsuDqUG9zQJvBvTldI6VGxYk7lE=,
584c5bb8-51c2-4cb9-9783-8ad9f1ebb0a3,WOOD_006.tickPlot.tck,D09,WOOD,WOOD_006,distributed,grasslandHerbaceous,47.141023,-99.248055,WGS84,20.1,587.2,0.1,2017-05-03T18:25Z,WOOD.2017.19,WOOD_006.20170503,,drag,142,Y,26,0,0,No known compromise,NEON.DOC.014045vG,i4LPslDzEW7+e5TJzsuDqUG9zQJvBvTldI6VGxYk7lE=,SE corner in wetland 1 tick flew away in the wind
3eeece25-d698-4dc1-ae47-4be7e022db2c,WOOD_002.tickPlot.tck,D09,WOOD,WOOD_002,distributed,grasslandHerbaceous,47.136802,-99.234546,WGS84,20.1,578.3,0.1,2017-05-03T19:25Z,WOOD.2017.19,WOOD_002.20170503,,drag,160,Y,4,0,0,No known compromise,NEON.DOC.014045vH,i4LPslDzEW7+e5TJzsuDqUG9zQJvBvTldI6VGxYk7lE=,
5b6abcb4-f750-46be-a8a5-b34f31b2c3ef,WOOD_009.tickPlot.tck,D09,WOOD,WOOD_009,distributed,grasslandHerbaceous,47.144534,-99.231072,WGS84,20.1,573.5,0.2,2017-05-03T20:29Z,WOOD.2017.19,WOOD_009.20170503,,drag,160,Y,23,0,0,No known compromise,NEON.DOC.014045vH,i4LPslDzEW7+e5TJzsuDqUG9zQJvBvTldI6VGxYk7lE=,
cf1bb4de-745c-47ec-9bca-a3c8e91feb8d,WOOD_024.tickPlot.tck,D09,WOOD,WOOD_024,distributed,emergentHerbaceousWetlands,47.150784,-99.260836,WGS84,20.1,586.1,0.2,2017-05-24T15:10Z,WOOD.2017.22,,,flag,160,N,0,0,0,,NEON.DOC.014045vG,uFai12Woqv1+ZBcfWnpvtO1VPLV12OlWJxtxkBa6pRo=,
3bc1786b-c169-43e3-b2bc-39c1170c31c3,WOOD_009.tickPlot.tck,D09,WOOD,WOOD_009,distributed,grasslandHerbaceous,47.144534,-99.231072,WGS84,20.1,573.5,0.2,2017-05-24T16:07Z,WOOD.2017.22,WOOD_009.20170524,,drag,160,Y,5,0,0,Cold chain broken (conditions described in remarks),NEON.DOC.014045vG,ippAM7hgZZN9yeJU5Ijf8F5YDP8RekccKAsKIg9hHLs=,Did not take cooler out in the field.
2c890433-dddb-4ca6-aad5-d46bc90053b6,WOOD_002.tickPlot.tck,D09,WOOD,WOOD_002,distributed,grasslandHerbaceous,47.136802,-99.234546,WGS84,20.1,578.3,0.1,2017-05-24T16:50Z,WOOD.2017.22,,,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,uFai12Woqv1+ZBcfWnpvtO1VPLV12OlWJxtxkBa6pRo=,
24a3beda-e504-4663-aa8e-3d2c6e8a1b1c,WOOD_006.tickPlot.tck,D09,WOOD,WOOD_006,distributed,grasslandHerbaceous,47.141023,-99.248055,WGS84,20.1,587.2,0.1,2017-05-24T17:50Z,WOOD.2017.22,WOOD_006.20170524,,drag and flag,160,Y,9,0,0,Cold chain broken (conditions described in remarks),NEON.DOC.014045vG,ippAM7hgZZN9yeJU5Ijf8F5YDP8RekccKAsKIg9hHLs=,Did not take cooler out in the field.
76813d4c-fc01-437c-a2f9-d36ed5b8b617,WOOD_007.tickPlot.tck,D09,WOOD,WOOD_007,distributed,grasslandHerbaceous,47.133887,-99.251357,WGS84,20.4,593.6,0.3,2017-05-24T18:37Z,WOOD.2017.22,WOOD_007.20170524,,drag and flag,160,Y,60,0,0,Cold chain broken (conditions described in remarks),NEON.DOC.014045vH,uFai12Woqv1+ZBcfWnpvtO1VPLV12OlWJxtxkBa6pRo=,Did not take cooler out in the field.
2500ffc5-efc2-4972-86c1-d2f277a6acca,WOOD_001.tickPlot.tck,D09,WOOD,WOOD_001,distributed,grasslandHerbaceous,47.127200,-99.256464,WGS84,20.1,593.8,0.2,2017-05-24T19:42Z,WOOD.2017.22,WOOD_001.20170524,,drag,160,Y,5,0,0,Cold chain broken (conditions described in remarks),NEON.DOC.014045vG,ippAM7hgZZN9yeJU5Ijf8F5YDP8RekccKAsKIg9hHLs=,Did not take cooler out in the field.
0f655bd9-9997-4e44-83a4-848e80e29347,ORNL_002.tickPlot.tck,D07,ORNL,ORNL_002,distributed,deciduousForest,35.983090,-84.211654,WGS84,20.3,338.6,0.5,2015-12-10T17:00Z,ORNL.2015.49,ORNL_002.20151210,,drag and flag,160,Y,1,0,5,No known compromise,NEON.DOC.014045vF,WmAojBj4q9lPhur9nwi+LcYtlz/DsGor,
23399b4a-12a5-4d6a-8935-b628474976e4,ORNL_040.tickPlot.tck,D07,ORNL,ORNL_040,distributed,evergreenForest,35.975525,-84.305103,WGS84,20.2,273.2,0.2,2015-12-10T17:13Z,ORNL.2015.49,ORNL_040.20151210,,drag,165,Y,0,0,68,No known compromise,NEON.DOC.014045vF,EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke,
5e745c2f-b382-482e-a455-d686fc725b82,ORNL_009.tickPlot.tck,D07,ORNL,ORNL_009,distributed,deciduousForest,35.974902,-84.226630,WGS84,20.2,337.1,0.2,2015-12-10T17:50Z,ORNL.2015.49,,,drag,150,N,0,0,,,NEON.DOC.014045vF,WmAojBj4q9lPhur9nwi+LcYtlz/DsGor,
afa61d48-0817-400b-a6c7-e68be022ef3b,ORNL_008.tickPlot.tck,D07,ORNL,ORNL_008,distributed,deciduousForest,35.933531,-84.334016,WGS84,20.3,322.7,0.3,2015-12-10T18:00Z,ORNL.2015.49,,,drag,160,N,0,0,,,NEON.DOC.014045vF,EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke,
aff17f1e-efed-47d8-9b03-fe014da2b0c5,ORNL_007.tickPlot.tck,D07,ORNL,ORNL_007,distributed,deciduousForest,35.925843,-84.328420,WGS84,20.2,279.4,0.5,2015-12-10T18:30Z,ORNL.2015.49,ORNL_007.20151210,,drag and flag,165,Y,3,1,,No known compromise,NEON.DOC.014045vF,EY6DvO8NpI5lJHYW3QnRiw31VQzGQ6ke,
a451b2fa-0a90-4096-b01d-d2f56ca02a34,ORNL_003.tickPlot.tck,D07,ORNL,ORNL_003,distributed,deciduousForest,35.967011,-84.229849,WGS84,20.2,275.5,0.2,2015-12-10T18:30Z,ORNL.2015.49,,,drag and flag,140,N,0,0,,,NEON.DOC.014045vF,WmAojBj4q9lPhur9nwi+LcYtlz/DsGor,
428c9ded-1b44-4713-a3ba-b97029bd8072,UKFS_002.tickPlot.tck,D06,UKFS,UKFS_002,distributed,deciduousForest,39.045892,-95.207026,WGS84,20.1,316.0,0.2,2017-08-15T18:57Z,UKFS.2017.34,UKFS_002.20170815,,drag and flag,160,Y,0,11,1807,No known compromise,NEON.DOC.014045vH,aWsnnbx5JV4fkcC9io0n2tyuYS6o2YAv2EcLrE/IqiX/78dmluZuVQ==,
ff241e59-faec-404b-bb29-0ce0ac4e65f2,UKFS_018.tickPlot.tck,D06,UKFS,UKFS_018,distributed,grasslandHerbaceous,39.053205,-95.194659,WGS84,20.1,325.8,0.1,2017-08-15T19:03Z,UKFS.2017.34,UKFS_018.20170815,,drag and flag,160,Y,1,0,0,No known compromise,NEON.DOC.014045vH,0QknftH/249Fzeup5XgxDmRFrswKMEXrpdiqA+dT0Pw=,
957e9be8-7c8a-4928-853b-fe62a217ffba,UKFS_001.tickPlot.tck,D06,UKFS,UKFS_001,distributed,deciduousForest,39.037238,-95.198631,WGS84,20.1,322.7,0.1,2017-08-15T20:03Z,UKFS.2017.34,UKFS_001.20170815,,drag and flag,160,Y,0,6,741,No known compromise,NEON.DOC.014045vH,0QknftH/249Fzeup5XgxDmRFrswKMEXrpdiqA+dT0Pw=,
c4be38c3-28fc-4ae8-b5ec-857c3d0ab714,UKFS_030.tickPlot.tck,D06,UKFS,UKFS_030,distributed,grasslandHerbaceous,39.045115,-95.213433,WGS84,20.1,321.9,0.1,2017-08-15T20:38Z,UKFS.2017.34,UKFS_030.20170815,,drag and flag,160,Y,0,0,18,No known compromise,NEON.DOC.014045vH,aWsnnbx5JV4fkcC9io0n2tyuYS6o2YAv2EcLrE/IqiX/78dmluZuVQ==,
382a419e-20ef-47d0-935a-b08197f3a43d,UKFS_004.tickPlot.tck,D06,UKFS,UKFS_004,distributed,deciduousForest,39.043188,-95.201000,WGS84,20.1,320.0,0.2,2017-08-15T21:55Z,UKFS.2017.34,UKFS_004.20170815,,drag and flag,160,Y,0,19,4116,No known compromise,NEON.DOC.014045vH,aWsnnbx5JV4fkcC9io0n2tyuYS6o2YAv2EcLrE/IqiX/78dmluZuVQ==,
32f9f4cf-64cd-45c5-a18e-b31becfa3a87,UKFS_003.tickPlot.tck,D06,UKFS,UKFS_003,distributed,deciduousForest,39.053769,-95.187084,WGS84,20.1,323.1,0.1,2017-08-15T22:12Z,UKFS.2017.34,UKFS_003.20170815,,drag and flag,160,Y,0,23,8713,No known compromise,NEON.DOC.014045vH,0QknftH/249Fzeup5XgxDmRFrswKMEXrpdiqA+dT0Pw=,
aeb9e6a5-c79e-4b09-a653-1182156ec40f,SRER_008.tickPlot.tck,D14,SRER,SRER_008,distributed,shrubScrub,31.868129,-110.813836,WGS84,20.1,1172.7,0.1,2018-05-08T13:55Z,SRER.2018.19,,,drag and flag,171,N,0,0,0,,NEON.DOC.014045vJ,EPY5RsIdKdwjSJBxmQB+4RCsYyAVUGGDtIz/1seSEKw=,
db904eea-547d-4943-8f03-3523eacf7d46,SRER_004.tickPlot.tck,D14,SRER,SRER_004,distributed,shrubScrub,31.908022,-110.816123,WGS84,20.0,1039.1,0.0,2018-05-08T14:48Z,SRER.2018.19,,,drag and flag,158,N,0,0,0,,NEON.DOC.014045vJ,47fmII3dmbwIJec1dxdwyBiGTksx4UMrFdhMVXVxQHE=,
a56c3018-9bbd-431b-ae97-3ad70ef5badc,SRER_006.tickPlot.tck,D14,SRER,SRER_006,distributed,shrubScrub,31.797005,-110.910555,WGS84,20.1,1046.3,0.1,2018-05-08T15:20Z,SRER.2018.19,,,drag and flag,155,N,0,0,0,,NEON.DOC.014045vJ,Wo7kbpo00q/iTGrlK/cuBAxj86mjn3gOqP/J51qkj0s=,
76954dd2-755d-473c-89d7-8fe21389ba48,SRER_003.tickPlot.tck,D14,SRER,SRER_003,distributed,shrubScrub,31.840004,-110.915794,WGS84,20.1,977.6,0.1,2018-05-08T16:35Z,SRER.2018.19,,,drag and flag,157,N,0,0,0,,NEON.DOC.014045vJ,EPY5RsIdKdwjSJBxmQB+4RCsYyAVUGGDtIz/1seSEKw=,
bd3b60e8-b5aa-4baf-bef5-864bbf5de4b0,SRER_002.tickPlot.tck,D14,SRER,SRER_002,distributed,shrubScrub,31.871226,-110.855454,WGS84,20.1,1032.1,0.1,2018-05-08T16:45Z,SRER.2018.19,,,drag and flag,153,N,0,0,0,,NEON.DOC.014045vJ,47fmII3dmbwIJec1dxdwyBiGTksx4UMrFdhMVXVxQHE=,
00c3d1bd-f084-4b34-b812-a4228cf63b0a,SRER_007.tickPlot.tck,D14,SRER,SRER_007,distributed,shrubScrub,31.898810,-110.874149,WGS84,20.1,934.9,0.1,2018-05-08T18:45Z,SRER.2018.19,,,drag and flag,140,N,0,0,0,,NEON.DOC.014045vJ,47fmII3dmbwIJec1dxdwyBiGTksx4UMrFdhMVXVxQHE=,
be8fa2f6-9436-40b1-b9b9-b00f1eca5935,KONZ_002.tickPlot.tck,D06,KONZ,KONZ_002,distributed,grasslandHerbaceous,39.118977,-96.547146,WGS84,20.0,394.4,0.0,2015-10-14T13:45Z,KONZ.2015.41,,,drag and flag,165,N,0,0,,,NEON.DOC.014045vF,/wUkqjBpeVCigtsLKx5PiQDuYpjZH9Rm,No sample; no vial
9c221322-92d5-4462-8f68-e186d6357cbe,KONZ_004.tickPlot.tck,D06,KONZ,KONZ_004,distributed,grasslandHerbaceous,39.109647,-96.551370,WGS84,20.0,371.9,0.0,2015-10-14T14:55Z,KONZ.2015.41,,,flag,160,N,0,0,,,NEON.DOC.014045vF,/wUkqjBpeVCigtsLKx5PiQDuYpjZH9Rm,No sample; no vials
4c60a15d-4031-4a85-87d2-65078346ad49,KONZ_007.tickPlot.tck,D06,KONZ,KONZ_007,distributed,grasslandHerbaceous,39.087937,-96.545919,WGS84,20.1,434.0,0.1,2015-10-14T15:35Z,KONZ.2015.41,,,drag and flag,160,N,0,0,,,NEON.DOC.014045vF,/wUkqjBpeVCigtsLKx5PiQDuYpjZH9Rm,No sample; no vial; QC: no transcription errors
b057b7a3-bd30-4825-9c37-31bf3fa1388b,KONZ_001.tickPlot.tck,D06,KONZ,KONZ_001,distributed,grasslandHerbaceous,39.074114,-96.557107,WGS84,20.0,423.7,0.0,2015-10-14T16:05Z,KONZ.2015.41,,,flag,165,N,0,0,,,NEON.DOC.014045vF,/wUkqjBpeVCigtsLKx5PiQDuYpjZH9Rm,No sample; no vial
7564d01b-c8e3-40ac-b7a8-86b9d4a29a96,KONZ_009.tickPlot.tck,D06,KONZ,KONZ_009,distributed,grasslandHerbaceous,39.107902,-96.584438,WGS84,20.1,391.9,0.1,2015-10-14T16:26Z,KONZ.2015.41,,,drag,160,N,0,0,,,NEON.DOC.014045vF,/wUkqjBpeVCigtsLKx5PiQDuYpjZH9Rm,No sample; no vial
623e01ba-2888-4595-8037-2a47427cec02,KONZ_025.tickPlot.tck,D06,KONZ,KONZ_025,distributed,deciduousForest,39.103714,-96.597832,WGS84,20.1,337.3,0.1,2015-10-14T16:51Z,KONZ.2015.41,,,drag and flag,160,N,0,0,,,NEON.DOC.014045vF,/wUkqjBpeVCigtsLKx5PiQDuYpjZH9Rm,No sample; no vial
790b8b21-12a5-4fe7-a675-7e3cf6e8d397,SJER_025.tickPlot.tck,D17,SJER,SJER_025,distributed,shrubScrub,37.128253,-119.760989,WGS84,20.1,425.6,0.1,2017-05-15T18:04Z,SJER.2017.21,,,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vH,lX3vzM5VjEiL5o0+CewjLCbxe6oT8o7B,
d3abf5c6-f74a-4d87-a9e7-d2c6625776c8,SJER_007.tickPlot.tck,D17,SJER,SJER_007,distributed,grasslandHerbaceous,37.112815,-119.752224,WGS84,20.1,419.1,0.1,2017-05-15T19:17Z,SJER.2017.21,,,drag,160,N,0,0,0,No known compromise,NEON.DOC.014045vH,SOXf0tqz++mupkanI90kGUnVqBnNCaxzMoVSL7Q+HuU=,
