uid,namedLocation,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks
8e1ee28b-7d0d-4a5a-bc74-d5a597bbd065,SCBI_013.tickPlot.tck,SCBI_013,2017-05-31T19:00Z,2018-01-02T17:00Z,SCBI_013.20170531,SCBI_013.20170531.AMBAME.M,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Male,3,OK,90% ethanol,USNMENT01358441,SCBI_013.20170531.AMBAME.M,Lorenza Beati,Georgia Southern University,add RML TO PAULA
6af53e84-4e21-48fa-ad57-d502eeba3830,SCBI_013.tickPlot.tck,SCBI_013,2017-05-31T19:00Z,2018-01-02T17:00Z,SCBI_013.20170531,SCBI_013.20170531.AMBAME.F,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Female,1,OK,90% ethanol,USNMENT01358442,SCBI_013.20170531.AMBAME.F,Lorenza Beati,Georgia Southern University,TO PAULA
5d0c9322-e41c-4953-a68e-b3c301872c6b,SCBI_013.tickPlot.tck,SCBI_013,2017-05-31T19:00Z,2018-01-02T17:00Z,SCBI_013.20170531,SCBI_013.20170531.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,18,OK,90% ethanol,USNMENT01358438,SCBI_013.20170531.AMBAME.N,Lorenza Beati,Georgia Southern University,
846bc396-7bbe-4d86-a7e3-308adfcba98e,SCBI_005.tickPlot.tck,SCBI_005,2017-05-31T20:52Z,2018-01-02T17:00Z,SCBI_005.20170531,SCBI_005.20170531.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,5,OK,90% ethanol,USNMENT01358451,SCBI_005.20170531.AMBAME.N,Lorenza Beati,Georgia Southern University,
f504fec7-5989-4e16-96fb-e287eda819c1,SCBI_005.tickPlot.tck,SCBI_005,2017-05-31T20:52Z,2018-01-02T17:00Z,SCBI_005.20170531,SCBI_005.20170531.DERVAR.M,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,1,OK,90% ethanol,USNMENT01358449,SCBI_005.20170531.DERVAR.M,Lorenza Beati,Georgia Southern University,TO PAULA
0633cad0-dcd5-4dc1-bc3f-fa09d89913cd,SCBI_005.tickPlot.tck,SCBI_005,2017-05-31T20:52Z,2018-01-02T17:00Z,SCBI_005.20170531,SCBI_005.20170531.AMBAME.F,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Female,1,OK,90% ethanol,USNMENT01358448,SCBI_005.20170531.AMBAME.F,Lorenza Beati,Georgia Southern University,TO PAULA
d8d43e96-602b-4e51-a76a-9182b8e19811,SCBI_005.tickPlot.tck,SCBI_005,2017-05-31T20:52Z,2018-01-02T17:00Z,SCBI_005.20170531,SCBI_005.20170531.AMBAME.M,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Male,1,OK,90% ethanol,USNMENT01358450,SCBI_005.20170531.AMBAME.M,Lorenza Beati,Georgia Southern University,TO PAULA
76d8d084-a6b5-4b24-99f8-cca16081f12f,CLBJ_043.tickPlot.tck,CLBJ_043,2016-08-25T15:35Z,2017-06-29T16:00Z,CLBJ_043.20160825,CLBJ_043.20160825.DERVAR.F,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,1,OK,RNA stabilization buffer,USNMENT00984154,CLBJ_043.20160825.01.DERVAR.F,Lorenza Beati,Georgia Southern University,
257d2742-b058-4135-b760-dacc937c2a7c,BLAN_005.tickPlot.tck,BLAN_005,2016-10-11T16:14Z,2017-05-17T16:00Z,BLAN_005.20161011,BLAN_005.20161011.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,2,OK,RNA stabilization buffer,USNMENT00984515,BLAN_005.20161011.01.IXOSCA.N,Lorenza Beati,Georgia Southern University,
21a570c8-6fc1-4f89-a145-e8232032ee87,BLAN_012.tickPlot.tck,BLAN_012,2016-10-11T17:05Z,2017-05-05T16:00Z,BLAN_012.20161011,BLAN_012.20161011.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,1,OK,RNA stabilization buffer,USNMENT00984516,BLAN_012.20161011.01.IXOSCA.N,Guy Hobbs,Georgia Southern University,
72bf16d6-2559-4796-a1d8-5c4d1608d59a,DELA_005.tickPlot.tck,DELA_005,2015-07-15T12:56Z,2016-08-02T16:00Z,DELA_005.20150715,DELA_005.20150715.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,90% ethanol,127042,,L. Beati,Georgia Southern University,
2db05da4-f967-4c4f-8ed2-b7460bbf1fb3,DELA_001.tickPlot.tck,DELA_001,2015-07-15T14:15Z,2016-08-02T16:00Z,DELA_001.20150715,DELA_001.20150715.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,90% ethanol,127041,,L. Beati,Georgia Southern University,
7c62f20f-f531-4bb7-8914-42d0f18556bc,DELA_008.tickPlot.tck,DELA_008,2015-07-15T15:26Z,2016-08-02T16:00Z,DELA_008.20150715,DELA_008.20150715.DERVAR.F,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,,GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,1,OK,90% ethanol,127043,,L. Beati,Georgia Southern University,
ca2b6618-1034-4911-a41c-3d5d4ca15504,BLAN_005.tickPlot.tck,BLAN_005,2015-06-01T19:04Z,2016-11-04T16:00Z,BLAN_005.20150601,BLAN_005.20150601.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,45,OK,,USNMENT00865208,BLAN_005.20150601.3.01.Ixodes scapularis.nymph,L. Beati,Georgia Southern University,
18204e1b-ee3b-453c-bc6d-7ae78cc79d70,BLAN_005.tickPlot.tck,BLAN_005,2015-06-01T19:04Z,2016-11-04T16:00Z,BLAN_005.20150601,BLAN_005.20150601.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,90% ethanol,USNMENT00865207,BLAN_005.20150601.3.01.Amblyomma americanum.nymph,L. Beati,Georgia Southern University,
6f18effb-917b-4a57-92ed-eaf6a7b5ffbd,BLAN_012.tickPlot.tck,BLAN_012,2015-06-08T15:30Z,2016-11-07T17:00Z,BLAN_012.20150608,BLAN_012.20150608.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,2,OK,90% ethanol,USNMENT00865205,BLAN_012.20150608.3.01.Ixodes scapularis.nymph,L. Beati,Georgia Southern University,
46d50d1d-f17e-46b7-b9a0-dcffc4560478,BLAN_012.tickPlot.tck,BLAN_012,2015-06-08T15:30Z,2016-11-07T17:00Z,BLAN_012.20150608,BLAN_012.20150608.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,2,OK,,USNMENT00865206,BLAN_012.20150608.3.01.Amblyomma americanum.nymph,L. Beati,Georgia Southern University,
4c1b8b36-35af-4bca-8d4f-da37a9cea3e2,BLAN_015.tickPlot.tck,BLAN_015,2015-06-22T16:22Z,2016-11-02T16:00Z,BLAN_015.20150622,BLAN_015.20150622.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,3,OK,90% ethanol,USNMENT00865222,BLAN_015.20150622.4.01.Ixodes scapularis.nymph,L. Beati,Georgia Southern University,
7be551fb-7f2f-428d-a6a7-a1d97d59a8ea,BLAN_012.tickPlot.tck,BLAN_012,2015-06-22T17:45Z,2016-11-04T16:00Z,BLAN_012.20150622,BLAN_012.20150622.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,2,OK,90% ethanol,USNMENT00865191,BLAN_012.20150622.4.01.Ixodes scapularis.nymph,L. Beati,Georgia Southern University,
fdf02d79-b716-4191-a87e-062db62e4c87,BLAN_005.tickPlot.tck,BLAN_005,2015-06-23T15:15Z,2016-11-04T16:00Z,BLAN_005.20150623,BLAN_005.20150623.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,23,OK,90% ethanol,USNMENT00865193,BLAN_005.20150623.4.01.Ixodes scapularis.nymph,L. Beati,Georgia Southern University,
91f16267-46d8-450d-a901-8d9a59042815,BLAN_005.tickPlot.tck,BLAN_005,2015-06-23T15:15Z,2016-11-04T16:00Z,BLAN_005.20150623,BLAN_005.20150623.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,,USNMENT00865194,BLAN_005.20150623.4.01.Amblyomma americanum.nymph,L. Beati,Georgia Southern University,
e3574999-6a37-45ca-aa3b-1d542d82cd62,KONZ_025.tickPlot.tck,KONZ_025,2015-08-12T17:31Z,2016-06-27T12:00Z,KONZ_025.20150812,KONZ_025.20150812.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,3,OK,95% ethanol,127067,,L. Beati,Georgia Southern University,
13a8a459-121d-4008-99e0-111bcaaa3a78,KONZ_025.tickPlot.tck,KONZ_025,2015-08-12T17:31Z,2016-06-27T16:00Z,KONZ_025.20150812,KONZ_025.20150812.AMBAME.L,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Larva,1,OK,90% ethanol,127067,,L. Beati,Georgia Southern University,
f344fdb7-977e-4e99-8697-c6f52a4e6660,OAES_004.tickPlot.tck,OAES_004,2017-05-09T17:03Z,2018-01-19T17:00Z,OAES_004.20170509,OAES_004.20170509.DERVAR.F,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,1,OK,90% ethanol,USNMENT01358800,OAES_004.20170509.DERVAR.F,Lorenza Beati,Georgia Southern University,TO PAULA
495fc510-c5b2-4625-87a3-cbaefccda598,OAES_021.tickPlot.tck,OAES_021,2017-05-10T03:50Z,2018-01-19T17:00Z,OAES_021.20170509,OAES_021.20170509.DERVAR.M,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,2,OK,90% ethanol,USNMENT01358803,OAES_021.20170509.DERVAR.M,Lorenza Beati,Georgia Southern University,TO PAULA
28c29ff7-896f-42e9-8ab1-7a9063d6fa7d,OAES_008.tickPlot.tck,OAES_008,2017-05-30T19:42Z,2018-01-19T17:00Z,OAES_008.20170530,OAES_008.20170530.DERVAR.M,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,1,OK,90% ethanol,USNMENT01358820,OAES_008.20170530.DERVAR.M,Lorenza Beati,Georgia Southern University,TO PAULA
a4217ae2-e904-497b-9998-79ce25830921,OAES_007.tickPlot.tck,OAES_007,2017-05-30T20:21Z,2018-01-19T17:00Z,OAES_007.20170530,OAES_007.20170530.DERVAR.M,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,1,OK,90% ethanol,USNMENT01358809,OAES_007.20170530.DERVAR.M,Lorenza Beati,Georgia Southern University,
ab748020-b3fd-4147-bac4-244fcf3fc395,OAES_003.tickPlot.tck,OAES_003,2017-05-30T21:09Z,2018-01-19T17:00Z,OAES_003.20170530,OAES_003.20170530.DERVAR.F,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,1,OK,90% ethanol,USNMENT01358797,OAES_003.20170530.DERVAR.F,Lorenza Beati,Georgia Southern University,
f2e75651-3a04-4daf-b806-ea1de2863234,OAES_021.tickPlot.tck,OAES_021,2017-05-30T21:42Z,2018-01-19T17:00Z,OAES_021.20170530,OAES_021.20170530.DERVAR.M,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,6,OK,90% ethanol,USNMENT01358805,OAES_021.20170530.DERVAR.M,Lorenza Beati,Georgia Southern University,TO PAULA
079ef8ad-07d2-4c31-8b50-7467d85717fe,OAES_021.tickPlot.tck,OAES_021,2017-05-30T21:42Z,2018-01-19T17:00Z,OAES_021.20170530,OAES_021.20170530.DERVAR.F,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,4,OK,90% ethanol,USNMENT01358806,OAES_021.20170530.DERVAR.F,Lorenza Beati,Georgia Southern University,TO PAULA
d2020f18-d980-4b98-841e-61c0856a3a74,ORNL_002.tickPlot.tck,ORNL_002,2017-07-03T13:55Z,2017-12-01T17:00Z,ORNL_002.20170703,ORNL_002.20170703.DERVAR.F,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,1,OK,90% ethanol,USNMENT01358927,ORNL_002.20170703.DERVAR.F,Lorenza Beati,Georgia Southern University,
7ae49b97-796d-43a0-9860-85db81293eb1,ORNL_002.tickPlot.tck,ORNL_002,2017-07-03T13:55Z,2017-11-01T16:00Z,ORNL_002.20170703,ORNL_002.20170703.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,,,,,,sp.,,,,GSU_tickIdentification_SOP_2016-11-01.pdf,,Larva,1,OK,90% ethanol,USNMENT01358929,ORNL_002.20170703.L,Arianna Gibbs,Georgia Southern University,
dcb546c1-0388-44a7-ad7c-0579e344e9da,ORNL_002.tickPlot.tck,ORNL_002,2017-07-03T13:55Z,2017-12-01T17:00Z,ORNL_002.20170703,ORNL_002.20170703.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,33,OK,90% ethanol,USNMENT01358928,ORNL_002.20170703.AMBAME.N,Lorenza Beati,Georgia Southern University,
dcb11b9a-0019-4c7d-b7c9-d661ddabc538,ORNL_002.tickPlot.tck,ORNL_002,2017-07-03T13:55Z,2017-12-01T17:00Z,ORNL_002.20170703,ORNL_002.20170703.AMBAME.M,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Male,1,OK,90% ethanol,USNMENT01358930,ORNL_002.20170703.AMBAME.M,Lorenza Beati,Georgia Southern University,TO PAULA
93a352b4-77eb-49b0-a185-f451db6cf839,ORNL_040.tickPlot.tck,ORNL_040,2017-07-03T14:14Z,2017-12-01T17:00Z,ORNL_040.20170703,ORNL_040.20170703.AMBAME.M,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Male,1,OK,90% ethanol,USNMENT01358933,ORNL_040.20170703.AMBAME.M,Lorenza Beati,Georgia Southern University,
e83f0d90-4654-4096-945a-102dd180a86f,ORNL_040.tickPlot.tck,ORNL_040,2017-07-03T14:14Z,2017-12-01T17:00Z,ORNL_040.20170703,ORNL_040.20170703.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,33,OK,90% ethanol,USNMENT01358932,ORNL_040.20170703.AMBAME.N,Lorenza Beati,Georgia Southern University,
b7e6cc32-3c28-40e7-9eda-b9f03296533e,ORNL_008.tickPlot.tck,ORNL_008,2017-07-03T15:03Z,2017-12-01T17:00Z,ORNL_008.20170703,ORNL_008.20170703.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,14,OK,90% ethanol,USNMENT01358931,ORNL_008.20170703.AMBAME.N,Lorenza Beati,Georgia Southern University,
a8870203-a3ce-4bbb-a348-31b757bf61fb,ORNL_007.tickPlot.tck,ORNL_007,2017-07-03T16:07Z,2017-12-01T17:00Z,ORNL_007.20170703,ORNL_007.20170703.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,10,OK,90% ethanol,USNMENT01358935,ORNL_007.20170703.AMBAME.N,Arianna Gibbs,Georgia Southern University,
e53420bc-c53d-4c52-ba9d-be2fb4f938bc,ORNL_007.tickPlot.tck,ORNL_007,2017-07-03T16:07Z,2017-11-01T16:00Z,ORNL_007.20170703,ORNL_007.20170703.IXOSP.N,Ixodidae sp.,IXOSP,family,Ixodidae,,,,,,sp.,,,,GSU_tickIdentification_SOP_2016-11-01.pdf,,Nymph,1,OK,90% ethanol,USNMENT01358934,ORNL_007.20170703.TO .N,Arianna Gibbs,Georgia Southern University,To verify
d724814c-8a86-49fd-8ffb-c9c3a88019d1,ORNL_009.tickPlot.tck,ORNL_009,2017-07-03T16:20Z,2017-11-01T16:00Z,ORNL_009.20170703,ORNL_009.20170703.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,,,,,,sp.,,,,GSU_tickIdentification_SOP_2016-11-01.pdf,,Larva,1,OK,90% ethanol,USNMENT01358942,ORNL_009.20170703.L,Arianna Gibbs,Georgia Southern University,"Over invoice limit, will not be billed."
413fb3a1-6891-4627-b9e8-b69087a93fd9,ORNL_009.tickPlot.tck,ORNL_009,2017-07-03T16:20Z,2017-12-01T17:00Z,ORNL_009.20170703,ORNL_009.20170703.AMBAME.F,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Female,1,OK,90% ethanol,USNMENT01358941,ORNL_009.20170703.AMBAME.F,Lorenza Beati,Georgia Southern University,
eb32d2f0-04d3-4225-98a9-5674a144b504,ORNL_009.tickPlot.tck,ORNL_009,2017-07-03T16:20Z,2017-12-01T17:00Z,ORNL_009.20170703,ORNL_009.20170703.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,5,OK,90% ethanol,USNMENT01358940,ORNL_009.20170703.AMBAME.N,Lorenza Beati,Georgia Southern University,
50903f58-acd3-4712-8fe2-fccf1e9247d8,ORNL_003.tickPlot.tck,ORNL_003,2017-07-03T17:50Z,2017-12-01T17:00Z,ORNL_003.20170703,ORNL_003.20170703.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,2,OK,90% ethanol,USNMENT01358936,ORNL_003.20170703.IXOSCA.N,Lorenza Beati,Georgia Southern University,
cb222795-ae4d-498b-b687-5df3990ac859,ORNL_003.tickPlot.tck,ORNL_003,2017-07-03T17:50Z,2017-12-01T17:00Z,ORNL_003.20170703,ORNL_003.20170703.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,7,OK,90% ethanol,USNMENT01358937,ORNL_003.20170703.AMBAME.N,Lorenza Beati,Georgia Southern University,
